id,job_name,action,execution_time
2176,update_networks,end,2024-03-12 05:15:04
2177,populate_all_ixp_connections,start,2024-03-12 05:30:02
2178,populate_all_ixp_connections,end,2024-03-12 07:33:21
2179,update_exchanges,start,2024-03-13 05:00:03
2180,update_exchanges,end,2024-03-13 05:00:13
2181,update_networks,start,2024-03-13 05:15:02
2182,update_networks,end,2024-03-13 05:15:05
2183,populate_all_ixp_connections,start,2024-03-13 05:30:02
2184,populate_all_ixp_connections,end,2024-03-13 07:33:27
2185,update_exchanges,start,2024-03-14 05:00:02
2186,update_exchanges,end,2024-03-14 05:00:11
2187,update_networks,start,2024-03-14 05:15:02
2188,update_networks,end,2024-03-14 05:15:04
2189,populate_all_ixp_connections,start,2024-03-14 05:30:01
2190,populate_all_ixp_connections,end,2024-03-14 07:33:34
2191,update_exchanges,start,2024-03-15 05:00:03
2192,update_exchanges,end,2024-03-15 05:00:13
2193,update_networks,start,2024-03-15 05:15:01
2194,update_networks,end,2024-03-15 05:15:04
2195,populate_all_ixp_connections,start,2024-03-15 05:30:01
2196,populate_all_ixp_connections,end,2024-03-15 07:33:27
2197,update_exchanges,start,2024-03-18 05:00:03
2198,update_exchanges,end,2024-03-18 05:00:13
2199,update_networks,start,2024-03-18 05:15:02
2200,update_networks,end,2024-03-18 05:15:05
2201,populate_all_ixp_connections,start,2024-03-18 05:30:02
2202,populate_all_ixp_connections,end,2024-03-18 07:34:03
2203,update_exchanges,start,2024-03-19 05:00:03
2204,update_exchanges,end,2024-03-19 05:00:14
2205,update_networks,start,2024-03-19 05:15:02
2206,update_networks,end,2024-03-19 05:15:05
2207,populate_all_ixp_connections,start,2024-03-19 05:30:02
2208,populate_all_ixp_connections,end,2024-03-19 07:34:04
2209,update_exchanges,start,2024-03-20 05:00:04
2210,update_exchanges,end,2024-03-20 05:00:14
2211,update_networks,start,2024-03-20 05:15:01
2212,update_networks,end,2024-03-20 05:15:04
2213,populate_all_ixp_connections,start,2024-03-20 05:30:02
2214,populate_all_ixp_connections,end,2024-03-20 07:33:38
2215,update_exchanges,start,2024-03-21 05:00:03
2216,update_exchanges,end,2024-03-21 05:00:13
2217,update_networks,start,2024-03-21 05:15:02
2218,update_networks,end,2024-03-21 05:15:05
2219,populate_all_ixp_connections,start,2024-03-21 05:30:03
2220,populate_all_ixp_connections,end,2024-03-21 07:34:47
2221,update_exchanges,start,2024-03-22 05:00:03
2222,update_exchanges,end,2024-03-22 05:00:13
2223,update_networks,start,2024-03-22 05:15:02
2224,update_networks,end,2024-03-22 05:15:05
2225,populate_all_ixp_connections,start,2024-03-22 05:30:02
2226,update_exchanges,start,2024-03-25 05:00:02
2227,update_exchanges,end,2024-03-25 05:00:12
2228,update_networks,start,2024-03-25 05:15:01
2229,update_networks,end,2024-03-25 05:15:04
2230,populate_all_ixp_connections,start,2024-03-25 05:30:02
2231,populate_all_ixp_connections,end,2024-03-25 07:34:34
2232,update_exchanges,start,2024-03-26 05:00:02
2233,update_exchanges,end,2024-03-26 05:00:12
2234,update_networks,start,2024-03-26 05:15:02
2235,update_networks,end,2024-03-26 05:15:04
2236,populate_all_ixp_connections,start,2024-03-26 05:30:03
2237,populate_all_ixp_connections,end,2024-03-26 07:35:07
2238,update_exchanges,start,2024-03-27 05:00:03
2239,update_exchanges,end,2024-03-27 05:00:07
2240,update_networks,start,2024-03-27 05:15:01
2241,update_networks,end,2024-03-27 05:15:04
2242,populate_all_ixp_connections,start,2024-03-27 05:30:02
2243,populate_all_ixp_connections,end,2024-03-27 07:33:32
2244,update_exchanges,start,2024-03-28 05:00:03
2245,update_exchanges,end,2024-03-28 05:00:09
2246,update_networks,start,2024-03-28 05:15:01
2247,update_networks,end,2024-03-28 05:15:04
2248,populate_all_ixp_connections,start,2024-03-28 05:30:02
2249,populate_all_ixp_connections,end,2024-03-28 07:33:58
2250,update_exchanges,start,2024-03-29 05:00:03
2251,update_exchanges,end,2024-03-29 05:00:08
2252,update_networks,start,2024-03-29 05:15:03
2253,update_networks,end,2024-03-29 05:15:05
2254,populate_all_ixp_connections,start,2024-03-29 05:30:02
2255,populate_all_ixp_connections,end,2024-03-29 07:33:50
2256,update_exchanges,start,2024-04-01 05:00:03
2257,update_exchanges,end,2024-04-01 05:00:09
2258,update_networks,start,2024-04-01 05:15:01
2259,update_networks,end,2024-04-01 05:15:04
2260,populate_all_ixp_connections,start,2024-04-01 05:30:02
2261,populate_all_ixp_connections,end,2024-04-01 07:33:51
2262,update_exchanges,start,2024-04-02 05:00:02
2263,update_exchanges,end,2024-04-02 05:00:09
2264,update_networks,start,2024-04-02 05:15:02
2265,update_networks,end,2024-04-02 05:15:04
2266,populate_all_ixp_connections,start,2024-04-02 05:30:02
2267,populate_all_ixp_connections,end,2024-04-02 07:33:58
2268,update_exchanges,start,2024-04-03 05:00:03
2269,update_exchanges,end,2024-04-03 05:00:10
2270,update_networks,start,2024-04-03 05:15:02
2271,update_networks,end,2024-04-03 05:15:04
2272,populate_all_ixp_connections,start,2024-04-03 05:30:02
2273,populate_all_ixp_connections,end,2024-04-03 07:33:55
2274,update_exchanges,start,2024-04-04 05:00:02
2275,update_exchanges,end,2024-04-04 05:00:08
2276,update_networks,start,2024-04-04 05:15:02
2277,update_networks,end,2024-04-04 05:15:05
2278,populate_all_ixp_connections,start,2024-04-04 05:30:01
2279,populate_all_ixp_connections,end,2024-04-04 07:34:05
2280,update_exchanges,start,2024-04-05 05:00:03
2281,update_exchanges,end,2024-04-05 05:00:13
2282,update_networks,start,2024-04-05 05:15:02
2283,update_networks,end,2024-04-05 05:15:04
2284,populate_all_ixp_connections,start,2024-04-05 05:30:02
2285,populate_all_ixp_connections,end,2024-04-05 07:34:03
2286,update_exchanges,start,2024-04-08 05:00:03
2287,update_exchanges,end,2024-04-08 05:00:08
2288,update_networks,start,2024-04-08 05:15:01
2289,update_networks,end,2024-04-08 05:15:04
2290,populate_all_ixp_connections,start,2024-04-08 05:30:03
2291,populate_all_ixp_connections,end,2024-04-08 07:33:47
2292,update_exchanges,start,2024-04-09 05:00:03
2293,update_exchanges,end,2024-04-09 05:00:08
2294,update_networks,start,2024-04-09 05:15:02
2295,update_networks,end,2024-04-09 05:15:04
2296,populate_all_ixp_connections,start,2024-04-09 05:30:02
2297,populate_all_ixp_connections,end,2024-04-09 07:34:22
2298,update_exchanges,start,2024-04-10 05:00:03
2299,update_exchanges,end,2024-04-10 05:00:08
2300,update_networks,start,2024-04-10 05:15:02
2301,update_networks,end,2024-04-10 05:15:04
2302,populate_all_ixp_connections,start,2024-04-10 05:30:02
2303,populate_all_ixp_connections,end,2024-04-10 07:34:21
2304,update_exchanges,start,2024-04-11 05:00:03
2305,update_exchanges,end,2024-04-11 05:00:08
2306,update_networks,start,2024-04-11 05:15:01
2307,update_networks,end,2024-04-11 05:15:04
2308,populate_all_ixp_connections,start,2024-04-11 05:30:02
2309,populate_all_ixp_connections,end,2024-04-11 07:34:11
2310,update_exchanges,start,2024-04-12 05:00:02
2311,update_exchanges,end,2024-04-12 05:00:06
2312,update_networks,start,2024-04-12 05:15:03
2313,update_networks,end,2024-04-12 05:15:05
2314,populate_all_ixp_connections,start,2024-04-12 05:30:02
2315,populate_all_ixp_connections,end,2024-04-12 07:34:36
2316,update_exchanges,start,2024-04-15 05:00:02
2317,update_exchanges,end,2024-04-15 05:00:07
2318,update_networks,start,2024-04-15 05:15:02
2319,update_networks,end,2024-04-15 05:15:04
2320,populate_all_ixp_connections,start,2024-04-15 05:30:03
2321,populate_all_ixp_connections,end,2024-04-15 07:34:03
2322,update_exchanges,start,2024-04-16 05:00:03
2323,update_exchanges,end,2024-04-16 05:00:09
2324,update_networks,start,2024-04-16 05:15:02
2325,update_networks,end,2024-04-16 05:15:04
2326,populate_all_ixp_connections,start,2024-04-16 05:30:01
2327,populate_all_ixp_connections,end,2024-04-16 07:34:31
2328,update_exchanges,start,2024-04-17 05:00:02
2329,update_exchanges,end,2024-04-17 05:00:10
2330,update_networks,start,2024-04-17 05:15:02
2331,update_networks,end,2024-04-17 05:15:04
2332,populate_all_ixp_connections,start,2024-04-17 05:30:02
2333,populate_all_ixp_connections,end,2024-04-17 07:34:41
2334,update_exchanges,start,2024-04-18 05:00:02
2335,update_exchanges,end,2024-04-18 05:00:06
2336,update_networks,start,2024-04-18 05:15:02
2337,update_networks,end,2024-04-18 05:15:04
2338,populate_all_ixp_connections,start,2024-04-18 05:30:02
2339,populate_all_ixp_connections,end,2024-04-18 07:34:33
2340,update_exchanges,start,2024-04-19 05:00:03
2341,update_exchanges,end,2024-04-19 05:00:10
2342,update_networks,start,2024-04-19 05:15:02
2343,update_networks,end,2024-04-19 05:15:04
2344,populate_all_ixp_connections,start,2024-04-19 05:30:03
2345,populate_all_ixp_connections,end,2024-04-19 07:35:02
2346,update_exchanges,start,2024-04-22 05:00:03
2347,update_exchanges,end,2024-04-22 05:00:08
2348,update_networks,start,2024-04-22 05:15:01
2349,update_networks,end,2024-04-22 05:15:04
2350,populate_all_ixp_connections,start,2024-04-22 05:30:02
2351,populate_all_ixp_connections,end,2024-04-22 07:34:54
2352,update_exchanges,start,2024-04-23 05:00:03
2353,update_exchanges,end,2024-04-23 05:00:10
2354,update_networks,start,2024-04-23 05:15:01
2355,update_networks,end,2024-04-23 05:15:03
2356,populate_all_ixp_connections,start,2024-04-23 05:30:03
2357,populate_all_ixp_connections,end,2024-04-23 07:34:42
2358,update_exchanges,start,2024-04-24 05:00:02
2359,update_exchanges,end,2024-04-24 05:00:07
2360,update_networks,start,2024-04-24 05:15:02
2361,update_networks,end,2024-04-24 05:15:05
2362,populate_all_ixp_connections,start,2024-04-24 05:30:01
2363,populate_all_ixp_connections,end,2024-04-24 07:34:59
2364,update_exchanges,start,2024-04-25 05:00:03
2365,update_exchanges,end,2024-04-25 05:00:08
2366,update_networks,start,2024-04-25 05:15:02
2367,update_networks,end,2024-04-25 05:15:05
2368,populate_all_ixp_connections,start,2024-04-25 05:30:02
2369,populate_all_ixp_connections,end,2024-04-25 07:34:46
2370,update_exchanges,start,2024-04-26 05:00:03
2371,update_exchanges,end,2024-04-26 05:00:09
2372,update_networks,start,2024-04-26 05:15:02
2373,update_networks,end,2024-04-26 05:15:04
2374,populate_all_ixp_connections,start,2024-04-26 05:30:02
2375,populate_all_ixp_connections,end,2024-04-26 07:35:28
2376,update_exchanges,start,2024-04-29 05:00:03
2377,update_exchanges,end,2024-04-29 05:00:09
2378,update_networks,start,2024-04-29 05:15:02
2379,update_networks,end,2024-04-29 05:15:05
2380,populate_all_ixp_connections,start,2024-04-29 05:30:01
2381,populate_all_ixp_connections,end,2024-04-29 07:35:29
2382,update_exchanges,start,2024-04-30 05:00:03
2383,update_exchanges,end,2024-04-30 05:00:08
2384,update_networks,start,2024-04-30 05:15:01
2385,update_networks,end,2024-04-30 05:15:03
2386,populate_all_ixp_connections,start,2024-04-30 05:30:03
2387,populate_all_ixp_connections,end,2024-04-30 07:35:01
2388,update_exchanges,start,2024-05-01 05:00:03
2389,update_exchanges,end,2024-05-01 05:00:08
2390,update_networks,start,2024-05-01 05:15:01
2391,update_networks,end,2024-05-01 05:15:04
2392,populate_all_ixp_connections,start,2024-05-01 05:30:01
2393,populate_all_ixp_connections,end,2024-05-01 07:35:19
2394,update_exchanges,start,2024-05-02 05:00:03
2395,update_exchanges,end,2024-05-02 05:00:08
2396,update_networks,start,2024-05-02 05:15:02
2397,update_networks,end,2024-05-02 05:15:04
2398,populate_all_ixp_connections,start,2024-05-02 05:30:03
2399,populate_all_ixp_connections,end,2024-05-02 07:35:11
2400,update_exchanges,start,2024-05-03 05:00:03
2401,update_exchanges,end,2024-05-03 05:00:09
2402,update_networks,start,2024-05-03 05:15:02
2403,update_networks,end,2024-05-03 05:15:04
2404,populate_all_ixp_connections,start,2024-05-03 05:30:02
2405,populate_all_ixp_connections,end,2024-05-03 07:35:44
2406,update_exchanges,start,2024-05-06 05:00:03
2407,update_exchanges,end,2024-05-06 05:00:09
2408,update_networks,start,2024-05-06 05:15:02
2409,update_networks,end,2024-05-06 05:15:04
2410,populate_all_ixp_connections,start,2024-05-06 05:30:03
2411,populate_all_ixp_connections,end,2024-05-06 07:35:34
2412,update_exchanges,start,2024-05-07 05:00:03
2413,update_exchanges,end,2024-05-07 05:00:08
2414,update_networks,start,2024-05-07 05:15:01
2415,update_networks,end,2024-05-07 05:15:04
2416,populate_all_ixp_connections,start,2024-05-07 05:30:02
2417,populate_all_ixp_connections,end,2024-05-07 07:35:46
2418,update_exchanges,start,2024-05-08 05:00:02
2419,update_exchanges,end,2024-05-08 05:00:07
2420,update_networks,start,2024-05-08 05:15:01
2421,update_networks,end,2024-05-08 05:15:04
2422,populate_all_ixp_connections,start,2024-05-08 05:30:01
2423,populate_all_ixp_connections,end,2024-05-08 07:35:42
2424,update_exchanges,start,2024-05-09 05:00:03
2425,update_exchanges,end,2024-05-09 05:00:09
2426,update_networks,start,2024-05-09 05:15:02
2427,update_networks,end,2024-05-09 05:15:04
2428,populate_all_ixp_connections,start,2024-05-09 05:30:02
2429,populate_all_ixp_connections,end,2024-05-09 07:35:48
2430,update_exchanges,start,2024-05-10 05:00:02
2431,update_exchanges,end,2024-05-10 05:00:09
2432,update_networks,start,2024-05-10 05:15:01
2433,update_networks,end,2024-05-10 05:15:04
2434,populate_all_ixp_connections,start,2024-05-10 05:30:02
2435,populate_all_ixp_connections,end,2024-05-10 07:35:45
2436,update_exchanges,start,2024-05-13 05:00:03
2437,update_exchanges,end,2024-05-13 05:00:11
2438,update_networks,start,2024-05-13 05:15:02
2439,update_networks,end,2024-05-13 05:15:05
2440,populate_all_ixp_connections,start,2024-05-13 05:30:01
2441,populate_all_ixp_connections,end,2024-05-13 07:36:01
2442,update_exchanges,start,2024-05-14 05:00:04
2443,update_exchanges,end,2024-05-14 05:00:09
2444,update_networks,start,2024-05-14 05:15:02
2445,update_networks,end,2024-05-14 05:15:04
2446,populate_all_ixp_connections,start,2024-05-14 05:30:01
2447,populate_all_ixp_connections,end,2024-05-14 07:36:33
2448,update_exchanges,start,2024-05-15 05:00:03
2449,update_exchanges,end,2024-05-15 05:00:09
2450,update_networks,start,2024-05-15 05:15:03
2451,update_networks,end,2024-05-15 05:15:05
2452,populate_all_ixp_connections,start,2024-05-15 05:30:02
2453,populate_all_ixp_connections,end,2024-05-15 07:36:27
2454,update_exchanges,start,2024-05-16 05:00:02
2455,update_exchanges,end,2024-05-16 05:00:08
2456,update_networks,start,2024-05-16 05:15:01
2457,update_networks,end,2024-05-16 05:15:04
2458,populate_all_ixp_connections,start,2024-05-16 05:30:02
2459,populate_all_ixp_connections,end,2024-05-16 07:36:28
2460,update_exchanges,start,2024-05-17 05:00:02
2461,update_exchanges,end,2024-05-17 05:00:08
2462,update_networks,start,2024-05-17 05:15:03
2463,update_networks,end,2024-05-17 05:15:05
2464,populate_all_ixp_connections,start,2024-05-17 05:30:01
2465,populate_all_ixp_connections,end,2024-05-17 07:36:45
2466,update_exchanges,start,2024-05-20 05:00:02
2467,update_exchanges,end,2024-05-20 05:00:10
2468,update_networks,start,2024-05-20 05:15:01
2469,update_networks,end,2024-05-20 05:15:04
2470,populate_all_ixp_connections,start,2024-05-20 05:30:03
2471,populate_all_ixp_connections,end,2024-05-20 07:36:52
2472,update_exchanges,start,2024-05-21 05:00:03
2473,update_exchanges,end,2024-05-21 05:00:10
2474,update_networks,start,2024-05-21 05:15:02
2475,update_networks,end,2024-05-21 05:15:04
2476,populate_all_ixp_connections,start,2024-05-21 05:30:02
2477,populate_all_ixp_connections,end,2024-05-21 07:37:17
2478,update_exchanges,start,2024-05-22 05:00:03
2479,update_exchanges,end,2024-05-22 05:00:08
2480,update_networks,start,2024-05-22 05:15:02
2481,update_networks,end,2024-05-22 05:15:04
2482,populate_all_ixp_connections,start,2024-05-22 05:30:03
2483,populate_all_ixp_connections,end,2024-05-22 07:36:27
2484,update_exchanges,start,2024-05-23 05:00:02
2485,update_exchanges,end,2024-05-23 05:00:10
2486,update_networks,start,2024-05-23 05:15:01
2487,update_networks,end,2024-05-23 05:15:04
2488,populate_all_ixp_connections,start,2024-05-23 05:30:01
2489,populate_all_ixp_connections,end,2024-05-23 07:37:11
2490,update_exchanges,start,2024-05-24 05:00:02
2491,update_exchanges,end,2024-05-24 05:00:10
2492,update_networks,start,2024-05-24 05:15:02
2493,update_networks,end,2024-05-24 05:15:04
2494,populate_all_ixp_connections,start,2024-05-24 05:30:03
2495,populate_all_ixp_connections,end,2024-05-24 07:37:32
2496,update_exchanges,start,2024-05-27 05:00:03
2497,update_exchanges,end,2024-05-27 05:00:11
2498,update_networks,start,2024-05-27 05:15:01
2499,update_networks,end,2024-05-27 05:15:04
2500,populate_all_ixp_connections,start,2024-05-27 05:30:03
2501,populate_all_ixp_connections,end,2024-05-27 07:37:40
2502,update_exchanges,start,2024-05-28 05:00:03
2503,update_exchanges,end,2024-05-28 05:00:08
2504,update_networks,start,2024-05-28 05:15:02
2505,update_networks,end,2024-05-28 05:15:04
2506,populate_all_ixp_connections,start,2024-05-28 05:30:02
2507,populate_all_ixp_connections,end,2024-05-28 07:37:08
2508,update_exchanges,start,2024-05-29 05:00:03
2509,update_exchanges,end,2024-05-29 05:00:10
2510,update_networks,start,2024-05-29 05:15:01
2511,update_networks,end,2024-05-29 05:15:04
2512,populate_all_ixp_connections,start,2024-05-29 05:30:02
2513,populate_all_ixp_connections,end,2024-05-29 07:37:36
2514,update_exchanges,start,2024-05-30 05:00:03
2515,update_exchanges,end,2024-05-30 05:00:10
2516,update_networks,start,2024-05-30 05:15:02
2517,update_networks,end,2024-05-30 05:15:04
2518,populate_all_ixp_connections,start,2024-05-30 05:30:02
2519,populate_all_ixp_connections,end,2024-05-30 07:37:37
2520,update_exchanges,start,2024-05-31 05:00:03
2521,update_exchanges,end,2024-05-31 05:00:09
2522,update_networks,start,2024-05-31 05:15:02
2523,update_networks,end,2024-05-31 05:15:04
2524,populate_all_ixp_connections,start,2024-05-31 05:30:02
2525,populate_all_ixp_connections,end,2024-05-31 07:37:36
2526,update_exchanges,start,2024-06-03 05:00:03
2527,update_exchanges,end,2024-06-03 05:00:09
2528,update_networks,start,2024-06-03 05:15:01
2529,update_networks,end,2024-06-03 05:15:04
2530,populate_all_ixp_connections,start,2024-06-03 05:30:03
2531,populate_all_ixp_connections,end,2024-06-03 07:37:54
2532,update_exchanges,start,2024-06-04 05:00:03
2533,update_exchanges,end,2024-06-04 05:00:10
2534,update_networks,start,2024-06-04 05:15:01
2535,update_networks,end,2024-06-04 05:15:04
2536,populate_all_ixp_connections,start,2024-06-04 05:30:03
2537,populate_all_ixp_connections,end,2024-06-04 07:37:41
2538,update_exchanges,start,2024-06-05 05:00:02
2539,update_exchanges,end,2024-06-05 05:00:10
2540,update_networks,start,2024-06-05 05:15:02
2541,update_networks,end,2024-06-05 05:15:04
2542,populate_all_ixp_connections,start,2024-06-05 05:30:02
2543,populate_all_ixp_connections,end,2024-06-05 07:38:03
2544,update_exchanges,start,2024-06-06 05:00:04
2545,update_exchanges,end,2024-06-06 05:00:12
2546,update_networks,start,2024-06-06 05:15:02
2547,update_networks,end,2024-06-06 05:15:04
2548,populate_all_ixp_connections,start,2024-06-06 05:30:03
2549,populate_all_ixp_connections,end,2024-06-06 07:37:51
2550,update_exchanges,start,2024-06-07 05:00:02
2551,update_exchanges,end,2024-06-07 05:00:12
2552,update_networks,start,2024-06-07 05:15:02
2553,update_networks,end,2024-06-07 05:15:04
2554,populate_all_ixp_connections,start,2024-06-07 05:30:03
2555,populate_all_ixp_connections,end,2024-06-07 07:38:41
2556,update_exchanges,start,2024-06-10 05:00:03
2557,update_exchanges,end,2024-06-10 05:00:09
2558,update_networks,start,2024-06-10 05:15:03
2559,update_networks,end,2024-06-10 05:15:05
2560,populate_all_ixp_connections,start,2024-06-10 05:30:03
2561,populate_all_ixp_connections,end,2024-06-10 07:38:37
2562,update_exchanges,start,2024-06-11 05:00:03
2563,update_exchanges,end,2024-06-11 05:00:10
2564,update_networks,start,2024-06-11 05:15:01
2565,update_networks,end,2024-06-11 05:15:03
2566,populate_all_ixp_connections,start,2024-06-11 05:30:03
2567,populate_all_ixp_connections,end,2024-06-11 07:38:27
2568,update_exchanges,start,2024-06-12 05:00:03
2569,update_exchanges,end,2024-06-12 05:00:09
2570,update_networks,start,2024-06-12 05:15:02
2571,update_networks,end,2024-06-12 05:15:04
2572,populate_all_ixp_connections,start,2024-06-12 05:30:02
2573,populate_all_ixp_connections,end,2024-06-12 07:38:04
2574,update_exchanges,start,2024-06-13 05:00:02
2575,update_exchanges,end,2024-06-13 05:00:10
2576,update_networks,start,2024-06-13 05:15:02
2577,update_networks,end,2024-06-13 05:15:04
2578,populate_all_ixp_connections,start,2024-06-13 05:30:02
2579,populate_all_ixp_connections,end,2024-06-13 07:38:46
2580,update_exchanges,start,2024-06-14 05:00:03
2581,update_exchanges,end,2024-06-14 05:00:10
2582,update_networks,start,2024-06-14 05:15:04
2583,update_networks,end,2024-06-14 05:15:05
2584,populate_all_ixp_connections,start,2024-06-14 05:30:03
2585,populate_all_ixp_connections,end,2024-06-14 07:38:39
2586,update_exchanges,start,2024-06-17 05:00:04
2587,update_exchanges,end,2024-06-17 05:00:11
2588,update_networks,start,2024-06-17 05:15:01
2589,update_networks,end,2024-06-17 05:15:04
2590,populate_all_ixp_connections,start,2024-06-17 05:30:02
2591,populate_all_ixp_connections,end,2024-06-17 07:38:46
2592,update_exchanges,start,2024-06-18 05:00:03
2593,update_exchanges,end,2024-06-18 05:00:09
2594,update_networks,start,2024-06-18 05:15:02
2595,update_networks,end,2024-06-18 05:15:04
2596,populate_all_ixp_connections,start,2024-06-18 05:30:02
2597,populate_all_ixp_connections,end,2024-06-18 07:38:16
2598,update_exchanges,start,2024-06-19 05:00:03
2599,update_exchanges,end,2024-06-19 05:00:09
2600,update_networks,start,2024-06-19 05:15:04
2601,update_networks,end,2024-06-19 05:15:06
2602,populate_all_ixp_connections,start,2024-06-19 05:30:01
2603,populate_all_ixp_connections,end,2024-06-19 07:41:02
2604,update_exchanges,start,2024-06-20 05:00:04
2605,update_exchanges,end,2024-06-20 05:00:12
2606,update_networks,start,2024-06-20 05:15:02
2607,update_networks,end,2024-06-20 05:15:04
2608,populate_all_ixp_connections,start,2024-06-20 05:30:03
2609,populate_all_ixp_connections,end,2024-06-20 07:38:02
2610,update_exchanges,start,2024-06-21 05:00:02
2611,update_exchanges,end,2024-06-21 05:00:10
2612,update_networks,start,2024-06-21 05:15:04
2613,update_networks,end,2024-06-21 05:15:06
2614,populate_all_ixp_connections,start,2024-06-21 05:30:02
2615,populate_all_ixp_connections,end,2024-06-21 07:38:43
2616,update_exchanges,start,2024-06-24 05:00:04
2617,update_exchanges,end,2024-06-24 05:00:14
2618,update_networks,start,2024-06-24 05:15:02
2619,update_networks,end,2024-06-24 05:15:05
2620,populate_all_ixp_connections,start,2024-06-24 05:30:02
2621,populate_all_ixp_connections,end,2024-06-24 07:38:48
2622,update_exchanges,start,2024-06-25 05:00:03
2623,update_exchanges,end,2024-06-25 05:00:10
2624,update_networks,start,2024-06-25 05:15:01
2625,update_networks,end,2024-06-25 05:15:04
2626,populate_all_ixp_connections,start,2024-06-25 05:30:02
2627,populate_all_ixp_connections,end,2024-06-25 07:39:57
2628,update_exchanges,start,2024-06-26 05:00:05
2629,update_exchanges,end,2024-06-26 05:00:39
2630,update_networks,start,2024-06-26 05:15:01
2631,update_networks,end,2024-06-26 05:15:04
2632,populate_all_ixp_connections,start,2024-06-26 05:30:02
2633,populate_all_ixp_connections,end,2024-06-26 07:38:51
2634,update_exchanges,start,2024-06-27 05:00:03
2635,update_exchanges,end,2024-06-27 05:00:11
2636,update_networks,start,2024-06-27 05:15:01
2637,update_networks,end,2024-06-27 05:15:04
2638,populate_all_ixp_connections,start,2024-06-27 05:30:03
2639,populate_all_ixp_connections,end,2024-06-27 07:39:21
2640,update_exchanges,start,2024-06-28 05:00:04
2641,update_exchanges,end,2024-06-28 05:00:11
2642,update_networks,start,2024-06-28 05:15:01
2643,update_networks,end,2024-06-28 05:15:04
2644,populate_all_ixp_connections,start,2024-06-28 05:30:01
2645,populate_all_ixp_connections,end,2024-06-28 07:38:47
2646,update_exchanges,start,2024-07-01 05:00:03
2647,update_exchanges,end,2024-07-01 05:00:11
2648,update_networks,start,2024-07-01 05:15:03
2649,update_networks,end,2024-07-01 05:15:06
2650,populate_all_ixp_connections,start,2024-07-01 05:30:02
2651,populate_all_ixp_connections,end,2024-07-01 07:39:03
2652,update_exchanges,start,2024-07-02 05:00:02
2653,update_exchanges,end,2024-07-02 05:00:08
2654,update_networks,start,2024-07-02 05:15:03
2655,update_networks,end,2024-07-02 05:15:04
2656,populate_all_ixp_connections,start,2024-07-02 05:30:03
2657,update_exchanges,start,2024-07-03 05:00:03
2658,update_exchanges,end,2024-07-03 05:00:10
2659,update_networks,start,2024-07-03 05:15:01
2660,update_networks,end,2024-07-03 05:15:04
2661,populate_all_ixp_connections,start,2024-07-03 05:30:03
2662,update_exchanges,start,2024-07-04 05:00:03
2663,update_exchanges,end,2024-07-04 05:00:10
2664,update_networks,start,2024-07-04 05:15:02
2665,update_networks,end,2024-07-04 05:15:05
2666,populate_all_ixp_connections,start,2024-07-04 05:30:02
2667,populate_all_ixp_connections,end,2024-07-04 07:39:21
2668,update_exchanges,start,2024-07-05 05:00:04
2669,update_exchanges,end,2024-07-05 05:00:12
2670,update_networks,start,2024-07-05 05:15:01
2671,update_networks,end,2024-07-05 05:15:04
2672,populate_all_ixp_connections,start,2024-07-05 05:30:03
2673,populate_all_ixp_connections,end,2024-07-05 07:39:56
2674,update_exchanges,start,2024-07-08 05:00:04
2675,update_exchanges,end,2024-07-08 05:00:10
2676,update_networks,start,2024-07-08 05:15:03
2677,update_networks,end,2024-07-08 05:15:06
2678,populate_all_ixp_connections,start,2024-07-08 05:30:03
2679,populate_all_ixp_connections,end,2024-07-08 07:39:57
2680,update_exchanges,start,2024-07-09 05:00:02
2681,update_exchanges,end,2024-07-09 05:00:07
2682,update_networks,start,2024-07-09 05:15:01
2683,update_networks,end,2024-07-09 05:15:04
2684,populate_all_ixp_connections,start,2024-07-09 05:30:03
2685,populate_all_ixp_connections,end,2024-07-09 07:39:53
2686,update_exchanges,start,2024-07-10 05:00:03
2687,update_exchanges,end,2024-07-10 05:00:10
2688,update_networks,start,2024-07-10 05:15:02
2689,update_networks,end,2024-07-10 05:15:05
2690,populate_all_ixp_connections,start,2024-07-10 05:30:02
2691,populate_all_ixp_connections,end,2024-07-10 07:40:02
2692,update_exchanges,start,2024-07-11 05:00:05
2693,update_exchanges,end,2024-07-11 05:00:12
2694,update_networks,start,2024-07-11 05:15:01
2695,update_networks,end,2024-07-11 05:15:04
2696,populate_all_ixp_connections,start,2024-07-11 05:30:02
2697,update_exchanges,start,2024-07-12 05:00:02
2698,update_exchanges,end,2024-07-12 05:00:08
2699,update_networks,start,2024-07-12 05:15:02
2700,update_networks,end,2024-07-12 05:15:04
2701,populate_all_ixp_connections,start,2024-07-12 05:30:04
2702,populate_all_ixp_connections,end,2024-07-12 07:40:06
2703,update_exchanges,start,2024-07-15 05:00:04
2704,update_exchanges,end,2024-07-15 05:00:11
2705,update_networks,start,2024-07-15 05:15:02
2706,update_networks,end,2024-07-15 05:15:05
2707,populate_all_ixp_connections,start,2024-07-15 05:30:02
2708,populate_all_ixp_connections,end,2024-07-15 07:40:18
2709,update_exchanges,start,2024-07-16 05:00:02
2710,update_exchanges,end,2024-07-16 05:00:08
2711,update_networks,start,2024-07-16 05:15:02
2712,update_networks,end,2024-07-16 05:15:04
2713,populate_all_ixp_connections,start,2024-07-16 05:30:02
